"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
430,"6","Safe","2024-02-23T12:31:21.204575Z",44195,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame5100.jpg",2.938,"2024-02-23T12:31:21.204602Z"
431,"6","Very unsafe","2024-02-23T12:31:24.180049Z",44196,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame5700.jpg",2.684,"2024-02-23T12:31:24.180077Z"
432,"6","Unsafe","2024-02-23T12:31:29.319016Z",44197,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame5850.jpg",4.594,"2024-02-23T12:31:29.319030Z"
433,"6","Unsafe","2024-02-23T12:31:32.509362Z",44198,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame600.jpg",2.844,"2024-02-23T12:31:32.509388Z"
434,"6","Safe","2024-02-23T12:31:35.034846Z",44199,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame6150.jpg",2.211,"2024-02-23T12:31:35.034871Z"
435,"6","Very unsafe","2024-02-23T12:31:37.628031Z",44200,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame6750.jpg",2.296,"2024-02-23T12:31:37.628059Z"
436,"6","Unsafe","2024-02-23T12:31:45.508534Z",44201,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame7500.jpg",7.538,"2024-02-23T12:31:45.508562Z"
437,"6","Safe","2024-02-23T12:31:47.893475Z",44202,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020054_frame8550.jpg",2.03,"2024-02-23T12:31:47.893498Z"
438,"6","Safe","2024-02-23T12:31:50.218105Z",44203,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame10350.jpg",1.973,"2024-02-23T12:31:50.218130Z"
439,"6","Safe","2024-02-23T12:31:52.373206Z",44204,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame10800.jpg",1.771,"2024-02-23T12:31:52.373244Z"
440,"6","Very unsafe","2024-02-23T12:31:58.409822Z",44205,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame11100.jpg",5.69,"2024-02-23T12:31:58.409856Z"
441,"6","Unsafe","2024-02-23T12:32:02.512485Z",44206,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame11700.jpg",3.766,"2024-02-23T12:32:02.512516Z"
442,"6","Unsafe","2024-02-23T12:32:06.300954Z",44207,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame11850.jpg",3.451,"2024-02-23T12:32:06.300980Z"
443,"6","Unsafe","2024-02-23T12:32:10.501005Z",44208,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame12150.jpg",3.874,"2024-02-23T12:32:10.501030Z"
444,"6","Unsafe","2024-02-23T12:32:13.776177Z",44209,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame12750.jpg",2.899,"2024-02-23T12:32:13.776209Z"
445,"6","Very unsafe","2024-02-23T12:32:17.164452Z",44210,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame1350.jpg",3.059,"2024-02-23T12:32:17.164476Z"
446,"6","Unsafe","2024-02-23T12:32:19.823076Z",44211,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame13500.jpg",2.333,"2024-02-23T12:32:19.823104Z"
447,"6","Very safe","2024-02-23T12:32:22.884224Z",44212,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame15000.jpg",2.687,"2024-02-23T12:32:22.884257Z"
448,"6","Safe","2024-02-23T12:32:24.959909Z",44213,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame16050.jpg",1.789,"2024-02-23T12:32:24.959940Z"
449,"6","Safe","2024-02-23T12:32:26.775168Z",44214,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame16650.jpg",1.454,"2024-02-23T12:32:26.775193Z"
450,"6","Safe","2024-02-23T12:32:28.821697Z",44215,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame17400.jpg",1.717,"2024-02-23T12:32:28.821728Z"
451,"6","Very unsafe","2024-02-23T12:32:31.390278Z",44216,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame1800.jpg",2.272,"2024-02-23T12:32:31.390303Z"
452,"6","Safe","2024-02-23T12:32:33.642429Z",44217,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame18450.jpg",1.933,"2024-02-23T12:32:33.642453Z"
453,"6","Safe","2024-02-23T12:32:38.235669Z",44218,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame18900.jpg",4.281,"2024-02-23T12:32:38.235702Z"
454,"6","Safe","2024-02-23T12:32:42.002631Z",44219,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame19200.jpg",3.389,"2024-02-23T12:32:42.002657Z"
455,"6","Safe","2024-02-23T12:32:44.292488Z",44220,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame19950.jpg",1.863,"2024-02-23T12:32:44.292513Z"
456,"6","Safe","2024-02-23T12:32:47.665758Z",44221,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame20250.jpg",3.021,"2024-02-23T12:32:47.665783Z"
457,"6","Very safe","2024-02-23T12:32:53.703694Z",44222,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame2100.jpg",5.733,"2024-02-23T12:32:53.703722Z"
458,"6","Very safe","2024-02-23T12:32:56.172327Z",44223,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame21000.jpg",2.052,"2024-02-23T12:32:56.172363Z"
459,"6","Safe","2024-02-23T12:32:59.242191Z",44224,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame2700.jpg",2.739,"2024-02-23T12:32:59.242215Z"
460,"6","Safe","2024-02-23T12:33:02.307529Z",44225,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame2850.jpg",2.74,"2024-02-23T12:33:02.307555Z"
461,"6","Very safe","2024-02-23T12:33:04.540365Z",44226,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame3150.jpg",1.913,"2024-02-23T12:33:04.540397Z"
462,"6","Safe","2024-02-23T12:33:07.636154Z",44227,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame3750.jpg",2.773,"2024-02-23T12:33:07.636182Z"
463,"6","Safe","2024-02-23T12:33:11.018517Z",44228,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame4200.jpg",2.958,"2024-02-23T12:33:11.018549Z"
464,"6","Unsafe","2024-02-23T12:33:13.994017Z",44229,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame4950.jpg",2.632,"2024-02-23T12:33:13.994043Z"
465,"6","Very unsafe","2024-02-23T12:33:16.444031Z",44230,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame5250.jpg",2.052,"2024-02-23T12:33:16.444057Z"
466,"6","Very unsafe","2024-02-23T12:33:18.861983Z",44231,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame600.jpg",2.137,"2024-02-23T12:33:18.861999Z"
467,"6","Safe","2024-02-23T12:33:21.666165Z",44232,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame6000.jpg",2.419,"2024-02-23T12:33:21.666190Z"
468,"6","Unsafe","2024-02-23T12:33:24.650939Z",44233,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame6600.jpg",2.647,"2024-02-23T12:33:24.650966Z"
469,"6","Safe","2024-02-23T12:33:26.995648Z",44234,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame7050.jpg",2.036,"2024-02-23T12:33:26.995674Z"
470,"6","Unsafe","2024-02-23T12:33:29.653685Z",44235,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame7650.jpg",2.311,"2024-02-23T12:33:29.653713Z"
471,"6","Very safe","2024-02-23T12:33:32.520473Z",44236,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame8400.jpg",2.458,"2024-02-23T12:33:32.520501Z"
472,"6","Safe","2024-02-23T12:33:34.681556Z",44237,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame9450.jpg",1.771,"2024-02-23T12:33:34.681585Z"
473,"6","Very safe","2024-02-23T12:33:38.331709Z",44238,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX020055_frame9900.jpg",3.1,"2024-02-23T12:33:38.331738Z"
474,"6","Safe","2024-02-23T12:33:41.540746Z",44239,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame10200.jpg",2.801,"2024-02-23T12:33:41.540772Z"
475,"6","Very unsafe","2024-02-23T12:33:55.316237Z",44240,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame10950.jpg",13.398,"2024-02-23T12:33:55.316263Z"
476,"6","Unsafe","2024-02-23T12:34:15.301870Z",44241,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame11250.jpg",19.69,"2024-02-23T12:34:15.301897Z"
477,"6","Very unsafe","2024-02-23T12:34:19.930055Z",44242,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame12000.jpg",4.289,"2024-02-23T12:34:19.930078Z"
478,"6","Very unsafe","2024-02-23T12:34:22.093179Z",44243,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame12600.jpg",1.748,"2024-02-23T12:34:22.093212Z"
479,"6","Safe","2024-02-23T12:34:26.166221Z",44244,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame13650.jpg",3.661,"2024-02-23T12:34:26.166238Z"
480,"6","Safe","2024-02-23T12:34:29.357656Z",44245,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame14100.jpg",2.77,"2024-02-23T12:34:29.357684Z"
481,"6","Safe","2024-02-23T12:34:31.295322Z",44246,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame14700.jpg",1.595,"2024-02-23T12:34:31.295351Z"
482,"6","Safe","2024-02-23T12:34:33.795938Z",44247,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame14850.jpg",2.102,"2024-02-23T12:34:33.795964Z"
483,"6","Unsafe","2024-02-23T12:34:36.413729Z",44248,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame150.jpg",2.227,"2024-02-23T12:34:36.413754Z"
484,"6","Safe","2024-02-23T12:34:39.106249Z",44249,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame1500.jpg",2.346,"2024-02-23T12:34:39.106276Z"
485,"6","Very safe","2024-02-23T12:34:41.641847Z",44250,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame15150.jpg",2.242,"2024-02-23T12:34:41.641873Z"
486,"6","Safe","2024-02-23T12:34:44.512400Z",44251,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame15750.jpg",2.458,"2024-02-23T12:34:44.512475Z"
487,"6","Unsafe","2024-02-23T12:34:46.960988Z",44252,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame16500.jpg",2.105,"2024-02-23T12:34:46.961015Z"
488,"6","Unsafe","2024-02-23T12:34:50.143429Z",44253,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame18300.jpg",2.815,"2024-02-23T12:34:50.143456Z"
489,"6","Very safe","2024-02-23T12:34:52.604082Z",44254,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame19350.jpg",2.067,"2024-02-23T12:34:52.604105Z"
490,"6","Safe","2024-02-23T12:34:55.670726Z",44255,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame19800.jpg",2.731,"2024-02-23T12:34:55.670753Z"
491,"6","Safe","2024-02-23T12:34:58.542384Z",44256,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame20100.jpg",2.554,"2024-02-23T12:34:58.542414Z"
492,"6","Safe","2024-02-23T12:35:00.482042Z",44257,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame20700.jpg",1.565,"2024-02-23T12:35:00.482068Z"
493,"6","Very safe","2024-02-23T12:35:02.737916Z",44258,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame20850.jpg",1.835,"2024-02-23T12:35:02.737942Z"
494,"6","Very safe","2024-02-23T12:35:05.195584Z",44259,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame21150.jpg",2.059,"2024-02-23T12:35:05.195611Z"
495,"6","Safe","2024-02-23T12:35:07.853295Z",44260,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame2550.jpg",2.232,"2024-02-23T12:35:07.853321Z"
496,"6","Safe","2024-02-23T12:35:09.702028Z",44261,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame3300.jpg",1.509,"2024-02-23T12:35:09.702057Z"
497,"6","Unsafe","2024-02-23T12:35:14.619335Z",44262,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame4050.jpg",4.578,"2024-02-23T12:35:14.619368Z"
498,"6","Unsafe","2024-02-23T12:35:17.074930Z",44263,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame4650.jpg",2.063,"2024-02-23T12:35:17.074957Z"
499,"6","Safe","2024-02-23T12:35:19.328922Z",44264,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame5400.jpg",1.834,"2024-02-23T12:35:19.328947Z"
500,"6","Safe","2024-02-23T12:35:23.218421Z",44265,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame6450.jpg",3.521,"2024-02-23T12:35:23.218447Z"
501,"6","Unsafe","2024-02-23T12:35:25.519496Z",44266,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame6900.jpg",1.998,"2024-02-23T12:35:25.519532Z"
502,"6","Unsafe","2024-02-23T12:35:27.621773Z",44267,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame7200.jpg",1.683,"2024-02-23T12:35:27.621798Z"
503,"6","Safe","2024-02-23T12:35:29.914552Z",44268,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame750.jpg",1.883,"2024-02-23T12:35:29.914580Z"
504,"6","Unsafe","2024-02-23T12:35:35.497289Z",44269,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame7950.jpg",5.309,"2024-02-23T12:35:35.497308Z"
505,"6","Safe","2024-02-23T12:35:39.217840Z",44270,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame8250.jpg",3.423,"2024-02-23T12:35:39.217870Z"
506,"6","Very safe","2024-02-23T12:35:42.159205Z",44271,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame9000.jpg",2.631,"2024-02-23T12:35:42.159236Z"
507,"6","Very safe","2024-02-23T12:35:44.902208Z",44272,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030049_frame9600.jpg",2.42,"2024-02-23T12:35:44.902241Z"
508,"6","Very safe","2024-02-23T12:35:46.869765Z",44273,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame10500.jpg",1.618,"2024-02-23T12:35:46.869791Z"
509,"6","Safe","2024-02-23T12:35:50.663320Z",44274,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame11550.jpg",3.476,"2024-02-23T12:35:50.663346Z"
510,"6","Safe","2024-02-23T12:35:52.696849Z",44275,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame12300.jpg",1.709,"2024-02-23T12:35:52.696876Z"
511,"6","Very safe","2024-02-23T12:35:56.593589Z",44276,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame13350.jpg",3.536,"2024-02-23T12:35:56.593617Z"
512,"6","Very safe","2024-02-23T12:36:03.255972Z",44277,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame1350.jpg",6.301,"2024-02-23T12:36:03.255998Z"
513,"6","Very safe","2024-02-23T12:36:05.407504Z",44278,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame13800.jpg",1.734,"2024-02-23T12:36:05.407533Z"
514,"6","Very safe","2024-02-23T12:36:07.867364Z",44279,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame14400.jpg",1.926,"2024-02-23T12:36:07.867396Z"
515,"6","Very safe","2024-02-23T12:36:09.614913Z",44280,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame15450.jpg",1.376,"2024-02-23T12:36:09.614955Z"
516,"6","Safe","2024-02-23T12:36:13.184511Z",44281,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame16200.jpg",3.227,"2024-02-23T12:36:13.184537Z"
517,"6","Safe","2024-02-23T12:36:15.439881Z",44282,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame16950.jpg",1.928,"2024-02-23T12:36:15.439906Z"
518,"6","Safe","2024-02-23T12:36:18.923209Z",44283,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame17250.jpg",3.035,"2024-02-23T12:36:18.923244Z"
519,"6","Very safe","2024-02-23T12:36:20.466170Z",44284,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame1800.jpg",14.425,"2024-02-23T12:36:38.489513Z"
520,"6","Unsafe","2024-02-23T12:36:44.619574Z",44285,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame18000.jpg",3.812,"2024-02-23T12:36:44.619601Z"
521,"6","Unsafe","2024-02-23T12:36:50.670933Z",44286,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame18600.jpg",5.667,"2024-02-23T12:36:50.670959Z"
522,"6","Safe","2024-02-23T12:36:54.343780Z",44287,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame19050.jpg",3.309,"2024-02-23T12:36:54.343798Z"
523,"6","Safe","2024-02-23T12:36:57.326215Z",44288,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame19650.jpg",2.574,"2024-02-23T12:36:57.326245Z"
524,"6","Safe","2024-02-23T12:36:59.884599Z",44289,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame20400.jpg",2.194,"2024-02-23T12:36:59.884627Z"
525,"6","Safe","2024-02-23T12:37:04.591752Z",44290,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame2100.jpg",4.275,"2024-02-23T12:37:04.591798Z"
526,"6","Unsafe","2024-02-23T12:37:07.360720Z",44291,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame2700.jpg",5.536,"2024-02-23T12:37:13.106072Z"
527,"6","Unsafe","2024-02-23T12:37:19.236632Z",44292,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame2850.jpg",3.574,"2024-02-23T12:37:19.236659Z"
528,"6","Unsafe","2024-02-23T12:37:22.100482Z",44293,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame3150.jpg",2.534,"2024-02-23T12:37:22.100509Z"
529,"6","Unsafe","2024-02-23T12:37:25.478174Z",44294,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX030051_frame3750.jpg",3.003,"2024-02-23T12:37:25.478199Z"
